Indicador,Data,Suavizada,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
IPCA Alimentação no domicílio,2022-08-24,S,4.0821,3.9485,0.8204,2.8965,5.3503,26,0
IPCA Alimentação no domicílio,2022-08-25,N,4.2695,4.0627,1.0273,2.8434,6.8873,31,1
IPCA Alimentação no domicílio,2022-08-25,S,4.0913,4.0261,0.8212,2.8998,5.3503,26,1
IPCA Alimentação no domicílio,2022-08-25,N,4.3668,4.2787,1.0693,2.8434,6.8873,33,0
IPCA Alimentação no domicílio,2022-08-25,S,4.0913,4.0261,0.8212,2.8998,5.3503,26,0
IPCA Alimentação no domicílio,2022-08-26,N,4.3928,4.0113,1.1889,2.8434,6.6927,6,1
IPCA Alimentação no domicílio,2022-08-26,S,3.9101,3.9262,0.6027,2.9031,4.7951,5,1
IPCA Alimentação no domicílio,2022-08-26,N,4.3529,4.1707,1.0562,2.8434,6.8873,34,0
IPCA Alimentação no domicílio,2022-08-26,S,4.0862,4.0065,0.8084,2.9031,5.3587,27,0
IPCA Alimentação no domicílio,2022-08-29,N,4.4877,4.3143,1.192,2.8434,6.6927,8,1
IPCA Alimentação no domicílio,2022-08-29,S,4.1313,4.0416,0.7887,2.9131,5.3752,7,1
IPCA Alimentação no domicílio,2022-08-29,N,4.2934,4.1707,1.0264,2.8434,6.8873,32,0
IPCA Alimentação no domicílio,2022-08-29,S,4.1187,4.0416,0.8221,2.9131,5.4261,27,0
IPCA Alimentação no domicílio,2022-08-30,N,4.4877,4.3143,1.192,2.8434,6.6927,8,1
IPCA Alimentação no domicílio,2022-08-30,S,4.1293,4.0405,0.783,2.9164,5.359,7,1
IPCA Alimentação no domicílio,2022-08-30,N,4.2934,4.1707,1.0264,2.8434,6.8873,32,0
IPCA Alimentação no domicílio,2022-08-30,S,4.1194,4.0405,0.8236,2.9164,5.4486,27,0
IPCA Alimentação no domicílio,2022-08-31,N,4.383,4.0627,1.1621,2.8434,6.6927,9,1
IPCA Alimentação no domicílio,2022-08-31,S,4.0709,3.9862,0.7422,2.9197,5.3428,8,1
IPCA Alimentação no domicílio,2022-08-31,N,4.2804,4.1707,1.0331,2.8434,6.8873,32,0
IPCA Alimentação no domicílio,2022-08-31,S,4.1132,4.0395,0.8282,2.9197,5.4711,27,0
IPCA Alimentação no domicílio,2022-09-01,N,4.4231,4.234,1.2268,2.8434,6.6927,8,1
IPCA Alimentação no domicílio,2022-09-01,S,4.0744,3.9343,0.7873,2.9231,5.3267,7,1
IPCA Alimentação no domicílio,2022-09-01,N,4.2804,4.1707,1.0331,2.8434,6.8873,32,0
IPCA Alimentação no domicílio,2022-09-01,S,4.1143,4.0385,0.8297,2.9231,5.4936,27,0
IPCA Alimentação no domicílio,2022-09-02,N,4.7686,4.7275,1.0381,3.2238,6.6927,8,1
IPCA Alimentação no domicílio,2022-09-02,S,4.4158,4.5658,0.6563,3.3321,5.3105,7,1
IPCA Alimentação no domicílio,2022-09-02,N,4.2809,4.1707,1.0334,2.8434,6.8873,32,0
IPCA Alimentação no domicílio,2022-09-02,S,4.1156,4.0375,0.8318,2.9264,5.5161,27,0
IPCA Alimentação no domicílio,2022-09-05,N,4.943,4.7846,0.9704,3.5457,6.6927,8,1
IPCA Alimentação no domicílio,2022-09-05,S,4.6492,4.6801,0.7475,3.7045,6.1678,7,1
IPCA Alimentação no domicílio,2022-09-05,N,4.3412,4.2787,1.0688,2.8434,6.8873,33,0
IPCA Alimentação no domicílio,2022-09-05,S,4.1956,4.0416,0.9079,2.9334,6.1678,28,0
IPCA Alimentação no domicílio,2022-09-06,N,4.943,4.7846,0.9704,3.5457,6.6927,8,1
IPCA Alimentação no domicílio,2022-09-06,S,4.6477,4.6801,0.7476,3.7102,6.1678,7,1
IPCA Alimentação no domicílio,2022-09-06,N,4.3412,4.2787,1.0688,2.8434,6.8873,33,0
IPCA Alimentação no domicílio,2022-09-06,S,4.1966,4.034,0.9097,2.9334,6.1678,28,0
IPCA Alimentação no domicílio,2022-09-08,N,5.1426,4.8891,0.8703,4.0524,6.6927,7,1
IPCA Alimentação no domicílio,2022-09-08,S,4.7984,4.6985,0.6979,4.0211,6.1678,6,1
IPCA Alimentação no domicílio,2022-09-08,N,4.3412,4.2787,1.0688,2.8434,6.8873,33,0
IPCA Alimentação no domicílio,2022-09-08,S,4.1987,4.0188,0.9134,2.9334,6.1678,28,0
IPCA Alimentação no domicílio,2022-09-09,N,4.5777,4.4949,1.1114,2.9463,6.6396,10,1
IPCA Alimentação no domicílio,2022-09-09,S,4.3682,4.3308,1.1318,2.9544,6.6373,7,1
IPCA Alimentação no domicílio,2022-09-09,N,4.2792,4.0211,1.0043,2.9334,6.6396,29,0
IPCA Alimentação no domicílio,2022-09-09,S,4.3682,4.3308,1.1318,2.9544,6.6373,7,0
IPCA Alimentação no domicílio,2022-09-12,N,4.5289,4.3308,1.1613,2.9463,6.6396,9,1
IPCA Alimentação no domicílio,2022-09-12,S,4.3709,4.3308,1.1234,2.9785,6.6303,7,1
IPCA Alimentação no domicílio,2022-09-12,N,4.2792,4.0211,1.0043,2.9334,6.6396,29,0
IPCA Alimentação no domicílio,2022-09-12,S,4.3709,4.3308,1.1234,2.9785,6.6303,7,0
IPCA Alimentação no domicílio,2022-09-13,N,4.2542,4.2588,1.1027,2.9463,6.6396,8,1
IPCA Alimentação no domicílio,2022-09-13,S,4.2624,4.2588,1.0875,2.9865,6.628,8,1
IPCA Alimentação no domicílio,2022-09-13,N,4.252,4.0188,0.9983,2.9334,6.6396,30,0
IPCA Alimentação no domicílio,2022-09-13,S,4.2624,4.2588,1.0875,2.9865,6.628,8,0
IPCA Alimentação no domicílio,2022-09-14,N,4.2305,4.1868,1.0418,2.9463,6.6396,9,1
IPCA Alimentação no domicílio,2022-09-14,S,4.2386,4.1868,1.025,2.9945,6.6257,9,1
IPCA Alimentação no domicílio,2022-09-14,N,4.2526,4.0287,0.9981,2.9334,6.6396,30,0
IPCA Alimentação no domicílio,2022-09-14,S,4.2386,4.1868,1.025,2.9945,6.6257,9,0
IPCA Alimentação no domicílio,2022-09-15,N,4.2102,4.1139,0.9902,2.9463,6.6396,10,1
IPCA Alimentação no domicílio,2022-09-15,S,4.2178,4.1105,0.9721,3.0026,6.6234,10,1
IPCA Alimentação no domicílio,2022-09-15,N,4.2554,4.0342,0.9974,2.9334,6.6396,30,0
IPCA Alimentação no domicílio,2022-09-15,S,4.2178,4.1105,0.9721,3.0026,6.6234,10,0
IPCA Alimentação no domicílio,2022-09-16,N,4.1473,4.0409,0.9804,2.4596,6.6396,29,1
IPCA Alimentação no domicílio,2022-09-16,S,4.1036,4.0329,0.916,2.4596,6.621,27,1
IPCA Alimentação no domicílio,2022-09-16,N,4.2171,4.0434,0.9921,2.4596,6.6396,32,0
IPCA Alimentação no domicílio,2022-09-16,S,4.1036,4.0329,0.916,2.4596,6.621,27,0
IPCA Alimentação no domicílio,2022-09-19,N,4.2882,4.0675,1.1004,2.4596,7.231,32,1
IPCA Alimentação no domicílio,2022-09-19,S,4.2559,4.0597,1.057,2.4596,7.1832,30,1
IPCA Alimentação no domicílio,2022-09-19,N,4.271,4.0458,1.088,2.4596,7.231,33,0
IPCA Alimentação no domicílio,2022-09-19,S,4.2559,4.0597,1.057,2.4596,7.1832,30,0
IPCA Alimentação no domicílio,2022-09-20,N,4.2882,4.0675,1.1004,2.4596,7.231,32,1
IPCA Alimentação no domicílio,2022-09-20,S,4.2555,4.0592,1.0565,2.4596,7.1788,30,1
IPCA Alimentação no domicílio,2022-09-20,N,4.271,4.0458,1.088,2.4596,7.231,33,0
IPCA Alimentação no domicílio,2022-09-20,S,4.2555,4.0592,1.0565,2.4596,7.1788,30,0
IPCA Alimentação no domicílio,2022-09-21,N,4.2962,4.0891,1.1171,2.4596,7.231,31,1
IPCA Alimentação no domicílio,2022-09-21,S,4.2629,4.0891,1.0731,2.4596,7.1745,29,1
IPCA Alimentação no domicílio,2022-09-21,N,4.271,4.0458,1.088,2.4596,7.231,33,0
IPCA Alimentação no domicílio,2022-09-21,S,4.2551,4.0587,1.0559,2.4596,7.1745,30,0
IPCA Alimentação no domicílio,2022-09-22,N,4.2998,4.0675,1.1354,2.4596,7.231,30,1
IPCA Alimentação no domicílio,2022-09-22,S,4.2652,4.0561,1.0915,2.4596,7.1701,28,1
IPCA Alimentação no domicílio,2022-09-22,N,4.271,4.0458,1.088,2.4596,7.231,33,0
IPCA Alimentação no domicílio,2022-09-22,S,4.2546,4.0582,1.0555,2.4596,7.1701,30,0
IPCA Alimentação no domicílio,2022-09-23,N,4.2817,4.0891,1.1068,2.4596,7.231,29,1
IPCA Alimentação no domicílio,2022-09-23,S,4.2215,4.0576,1.0789,2.4596,7.1658,28,1
IPCA Alimentação no domicílio,2022-09-23,N,4.2123,4.0409,1.0844,2.4596,7.231,35,0
IPCA Alimentação no domicílio,2022-09-23,S,4.1955,4.0262,1.0592,2.4596,7.1658,32,0
IPCA Alimentação no domicílio,2022-09-26,N,4.2204,4.029,1.1032,2.4596,7.231,28,1
IPCA Alimentação no domicílio,2022-09-26,S,4.1727,3.9954,1.0888,2.4596,7.1528,26,1
IPCA Alimentação no domicílio,2022-09-26,N,4.2123,4.0409,1.0844,2.4596,7.231,35,0
IPCA Alimentação no domicílio,2022-09-26,S,4.1943,4.0229,1.058,2.4596,7.1528,32,0
IPCA Alimentação no domicílio,2022-09-27,N,4.2204,4.029,1.1032,2.4596,7.231,28,1
IPCA Alimentação no domicílio,2022-09-27,S,4.1728,3.9946,1.0894,2.4596,7.1484,26,1
IPCA Alimentação no domicílio,2022-09-27,N,4.2123,4.0409,1.0844,2.4596,7.231,35,0
IPCA Alimentação no domicílio,2022-09-27,S,4.194,4.0217,1.0576,2.4596,7.1484,32,0
IPCA Alimentação no domicílio,2022-09-28,N,4.2204,4.029,1.1032,2.4596,7.231,28,1
IPCA Alimentação no domicílio,2022-09-28,S,4.173,3.9937,1.09,2.4596,7.1441,26,1
IPCA Alimentação no domicílio,2022-09-28,N,4.2123,4.0409,1.0844,2.4596,7.231,35,0
IPCA Alimentação no domicílio,2022-09-28,S,4.1936,4.0206,1.0574,2.4596,7.1441,32,0
IPCA Alimentação no domicílio,2022-09-29,N,4.2204,4.029,1.1032,2.4596,7.231,28,1
IPCA Alimentação no domicílio,2022-09-29,S,4.1731,3.9929,1.0907,2.4596,7.1397,26,1
IPCA Alimentação no domicílio,2022-09-29,N,4.2123,4.0409,1.0844,2.4596,7.231,35,0
IPCA Alimentação no domicílio,2022-09-29,S,4.1932,4.0194,1.0571,2.4596,7.1397,32,0
IPCA Alimentação no domicílio,2022-09-30,N,4.0395,3.8654,1.0221,2.6505,6.6396,10,1
IPCA Alimentação no domicílio,2022-09-30,S,4.0927,4.1358,1.0575,2.6928,6.5886,9,1
IPCA Alimentação no domicílio,2022-09-30,N,4.2167,4.0456,1.0834,2.4596,7.231,35,0
IPCA Alimentação no domicílio,2022-09-30,S,4.1975,4.0543,1.0559,2.4596,7.1354,32,0
IPCA Alimentação no domicílio,2022-10-03,N,4.0405,3.8654,1.0218,2.6505,6.6396,10,1
IPCA Alimentação no domicílio,2022-10-03,S,4.0685,3.9813,1.0055,2.6986,6.5816,10,1
IPCA Alimentação no domicílio,2022-10-03,N,4.217,4.0456,1.0833,2.4596,7.231,35,0
IPCA Alimentação no domicílio,2022-10-03,S,4.1851,4.0165,1.0413,2.4596,7.1224,33,0
IPCA Alimentação no domicílio,2022-10-04,N,4.0405,3.8654,1.0218,2.6505,6.6396,10,1
IPCA Alimentação no domicílio,2022-10-04,S,4.0696,3.9829,1.0053,2.7005,6.5793,10,1
IPCA Alimentação no domicílio,2022-10-04,N,4.217,4.0456,1.0833,2.4596,7.231,35,0
IPCA Alimentação no domicílio,2022-10-04,S,4.1849,4.0156,1.0413,2.4596,7.118,33,0
IPCA Alimentação no domicílio,2022-10-05,N,4.0405,3.8654,1.0218,2.6505,6.6396,10,1
IPCA Alimentação no domicílio,2022-10-05,S,4.0707,3.9845,1.005,2.7024,6.577,10,1
IPCA Alimentação no domicílio,2022-10-05,N,4.217,4.0456,1.0833,2.4596,7.231,35,0
IPCA Alimentação no domicílio,2022-10-05,S,4.1846,4.0146,1.0412,2.4596,7.1137,33,0
IPCA Alimentação no domicílio,2022-10-06,N,4.0405,3.8654,1.0218,2.6505,6.6396,10,1
IPCA Alimentação no domicílio,2022-10-06,S,4.0718,3.9861,1.0047,2.7044,6.5746,10,1
IPCA Alimentação no domicílio,2022-10-06,N,4.217,4.0456,1.0833,2.4596,7.231,35,0
IPCA Alimentação no domicílio,2022-10-06,S,4.1843,4.0136,1.0412,2.4596,7.1093,33,0
IPCA Alimentação no domicílio,2022-10-07,N,4.5102,4.4371,1.2359,2.6505,6.6396,6,1
IPCA Alimentação no domicílio,2022-10-07,S,4.4383,4.3947,1.1601,2.7063,6.5723,6,1
IPCA Alimentação no domicílio,2022-10-07,N,4.202,4.0456,1.0665,2.4596,7.231,35,0
IPCA Alimentação no domicílio,2022-10-07,S,4.1712,4.0126,1.0319,2.4596,7.105,33,0
IPCA Alimentação no domicílio,2022-10-10,N,4.3148,4.0659,1.05,2.6505,6.6396,9,1
IPCA Alimentação no domicílio,2022-10-10,S,4.2244,4.0244,0.9947,2.7121,6.5654,9,1
IPCA Alimentação no domicílio,2022-10-10,N,4.1848,4.029,1.055,2.4596,7.231,36,0
IPCA Alimentação no domicílio,2022-10-10,S,4.1532,4.0046,1.0213,2.4596,7.092,34,0
IPCA Alimentação no domicílio,2022-10-11,N,4.2244,4.0244,0.9947,2.7121,6.5654,9,1
IPCA Alimentação no domicílio,2022-10-11,N,4.1532,4.0046,1.0213,2.4596,7.092,34,0
IPCA Alimentação no domicílio,2022-10-13,N,4.2244,4.0244,0.9947,2.7121,6.5654,9,1
IPCA Alimentação no domicílio,2022-10-13,N,4.1532,4.0046,1.0213,2.4596,7.092,34,0
IPCA Alimentação no domicílio,2022-10-14,N,3.9634,3.9305,1.0078,2.581,6.5654,12,1
IPCA Alimentação no domicílio,2022-10-14,S,3.9116,3.4762,1.3584,2.6606,6.5484,6,1
IPCA Alimentação no domicílio,2022-10-14,N,4.1083,4.0041,1.0402,2.4596,7.092,35,0
IPCA Alimentação no domicílio,2022-10-14,S,3.9116,3.4762,1.3584,2.6606,6.5484,6,0
IPCA Alimentação no domicílio,2022-10-17,N,3.898,3.8558,1.0287,2.581,6.5654,11,1
IPCA Alimentação no domicílio,2022-10-17,S,3.9286,3.8244,1.245,2.7097,6.5357,7,1
IPCA Alimentação no domicílio,2022-10-17,N,4.108,3.9945,1.0402,2.4596,7.092,35,0
IPCA Alimentação no domicílio,2022-10-17,S,3.9286,3.8244,1.245,2.7097,6.5357,7,0
IPCA Alimentação no domicílio,2022-10-18,N,3.9258,3.8558,1.13,2.581,6.5654,9,1
IPCA Alimentação no domicílio,2022-10-18,S,3.9305,3.8199,1.2408,2.7093,6.5315,7,1
IPCA Alimentação no domicílio,2022-10-18,N,4.108,3.9945,1.0402,2.4596,7.092,35,0
IPCA Alimentação no domicílio,2022-10-18,S,3.9305,3.8199,1.2408,2.7093,6.5315,7,0
IPCA Alimentação no domicílio,2022-10-19,N,3.9539,3.9925,1.0246,2.581,6.5654,11,1
IPCA Alimentação no domicílio,2022-10-19,S,3.9383,3.8977,1.1568,2.709,6.5272,8,1
IPCA Alimentação no domicílio,2022-10-19,N,4.1071,3.9925,1.0403,2.4596,7.092,35,0
IPCA Alimentação no domicílio,2022-10-19,S,3.9383,3.8977,1.1568,2.709,6.5272,8,0
IPCA Alimentação no domicílio,2022-10-20,N,3.9083,3.9925,0.9605,2.581,6.5654,17,1
IPCA Alimentação no domicílio,2022-10-20,S,3.8927,3.8948,1.0209,2.7087,6.523,14,1
IPCA Alimentação no domicílio,2022-10-20,N,4.0362,3.8558,1.0355,2.4596,7.092,35,0
IPCA Alimentação no domicílio,2022-10-20,S,3.8927,3.8948,1.0209,2.7087,6.523,14,0
IPCA Alimentação no domicílio,2022-10-21,N,4.0358,3.8588,1.1281,1.4327,6.5654,32,1
IPCA Alimentação no domicílio,2022-10-21,S,3.9732,3.8474,1.0905,1.5403,6.5187,29,1
IPCA Alimentação no domicílio,2022-10-21,N,3.9592,3.8201,1.0839,1.4327,6.5654,38,0
IPCA Alimentação no domicílio,2022-10-21,S,3.93,3.8068,1.0737,1.5403,6.5187,32,0
IPCA Alimentação no domicílio,2022-10-24,N,4.0358,3.8588,1.1281,1.4327,6.5654,32,1
IPCA Alimentação no domicílio,2022-10-24,S,3.9727,3.8505,1.0829,1.5697,6.506,29,1
IPCA Alimentação no domicílio,2022-10-24,N,3.9781,3.836,1.0923,1.4327,6.5654,37,0
IPCA Alimentação no domicílio,2022-10-24,S,3.9317,3.8032,1.0645,1.5697,6.506,32,0
IPCA Alimentação no domicílio,2022-10-25,N,4.0197,3.836,1.1147,1.4327,6.5654,33,1
IPCA Alimentação no domicílio,2022-10-25,S,3.9583,3.802,1.065,1.5795,6.5018,30,1
IPCA Alimentação no domicílio,2022-10-25,N,3.9656,3.8201,1.0805,1.4327,6.5654,38,0
IPCA Alimentação no domicílio,2022-10-25,S,3.9206,3.7524,1.0474,1.5795,6.5018,33,0
IPCA Alimentação no domicílio,2022-10-26,N,4.0297,3.8201,1.1339,1.4327,6.5654,32,1
IPCA Alimentação no domicílio,2022-10-26,S,3.9679,3.749,1.0841,1.5893,6.4976,29,1
IPCA Alimentação no domicílio,2022-10-26,N,3.9733,3.8201,1.0826,1.4327,6.5654,38,0
IPCA Alimentação no domicílio,2022-10-26,S,3.9301,3.749,1.0478,1.5893,6.4976,33,0
IPCA Alimentação no domicílio,2022-10-27,N,4.016,3.8042,1.1562,1.4327,6.5654,29,1
IPCA Alimentação no domicílio,2022-10-27,S,3.9479,3.727,1.1017,1.5991,6.4933,26,1
IPCA Alimentação no domicílio,2022-10-27,N,3.9733,3.8201,1.0826,1.4327,6.5654,38,0
IPCA Alimentação no domicílio,2022-10-27,S,3.9307,3.7455,1.0449,1.5991,6.4933,33,0
IPCA Alimentação no domicílio,2022-10-28,N,4.1492,3.7178,0.9632,3.1008,6.5654,9,1
IPCA Alimentação no domicílio,2022-10-28,S,4.1861,3.786,0.978,3.1625,6.4891,8,1
IPCA Alimentação no domicílio,2022-10-28,N,3.9731,3.8201,1.0825,1.4327,6.5654,38,0
IPCA Alimentação no domicílio,2022-10-28,S,3.9307,3.7984,1.0264,1.6089,6.4891,34,0
IPCA Alimentação no domicílio,2022-10-31,N,4.1069,3.7221,0.9226,3.1008,6.5654,10,1
IPCA Alimentação no domicílio,2022-10-31,S,4.1282,3.7119,0.9315,3.1728,6.4764,9,1
IPCA Alimentação no domicílio,2022-10-31,N,3.969,3.7653,1.0831,1.4327,6.5654,38,0
IPCA Alimentação no domicílio,2022-10-31,S,3.9266,3.7219,1.0187,1.6383,6.4784,34,0
IPCA Alimentação no domicílio,2022-11-01,N,4.1738,3.7263,0.9491,3.1008,6.5654,9,1
IPCA Alimentação no domicílio,2022-11-01,S,4.1967,3.7858,0.9644,3.1762,6.4721,8,1
IPCA Alimentação no domicílio,2022-11-01,N,3.969,3.7653,1.0831,1.4327,6.5654,38,0
IPCA Alimentação no domicílio,2022-11-01,S,3.9268,3.7198,1.016,1.6481,6.4777,34,0
IPCA Alimentação no domicílio,2022-11-03,N,3.9895,3.7221,0.9691,2.9241,6.5654,10,1
IPCA Alimentação no domicílio,2022-11-03,S,3.974,3.7008,0.9715,3.0309,6.4637,9,1
IPCA Alimentação no domicílio,2022-11-03,N,3.9695,3.7756,1.083,1.4327,6.5654,38,0
IPCA Alimentação no domicílio,2022-11-03,S,3.9265,3.708,1.0108,1.6677,6.4763,34,0
IPCA Alimentação no domicílio,2022-11-04,N,4.5596,4.2588,1.3553,2.9241,8.4965,16,1
IPCA Alimentação no domicílio,2022-11-04,S,4.5835,4.0461,1.3692,3.0353,8.2719,14,1
IPCA Alimentação no domicílio,2022-11-04,N,4.0568,3.8305,1.2139,1.4327,8.4965,40,0
IPCA Alimentação no domicílio,2022-11-04,S,4.0231,3.7608,1.1573,1.6775,8.2719,36,0
IPCA Alimentação no domicílio,2022-11-07,N,4.665,4.4677,1.3123,2.9241,8.4965,16,1
IPCA Alimentação no domicílio,2022-11-07,S,4.6189,4.3308,1.2948,3.0487,8.245,15,1
IPCA Alimentação no domicílio,2022-11-07,N,4.0576,3.8305,1.2141,1.4327,8.4965,40,0
IPCA Alimentação no domicílio,2022-11-07,S,4.0209,3.7381,1.1489,1.7069,8.245,36,0
IPCA Alimentação no domicílio,2022-11-08,N,4.665,4.4677,1.3123,2.9241,8.4965,16,1
IPCA Alimentação no domicílio,2022-11-08,S,4.6171,4.3308,1.2932,3.0531,8.2361,15,1
IPCA Alimentação no domicílio,2022-11-08,N,4.0576,3.8305,1.2141,1.4327,8.4965,40,0
IPCA Alimentação no domicílio,2022-11-08,S,4.0208,3.7346,1.1464,1.7167,8.2361,36,0
IPCA Alimentação no domicílio,2022-11-09,N,4.659,4.4426,1.3131,2.9241,8.4965,16,1
IPCA Alimentação no domicílio,2022-11-09,S,4.622,4.3308,1.2904,3.0576,8.2271,15,1
IPCA Alimentação no domicílio,2022-11-09,N,4.0552,3.8305,1.2133,1.4327,8.4965,40,0
IPCA Alimentação no domicílio,2022-11-09,S,4.0235,3.7348,1.1449,1.7265,8.2271,36,0
IPCA Alimentação no domicílio,2022-11-10,N,4.8156,4.4303,1.2751,3.6318,8.2271,13,1
IPCA Alimentação no domicílio,2022-11-10,N,4.0235,3.7348,1.1449,1.7265,8.2271,36,0
IPCA Alimentação no domicílio,2022-11-11,N,3.8341,3.9639,0.828,1.6865,4.6235,9,1
IPCA Alimentação no domicílio,2022-11-11,S,4.1037,3.9639,0.3487,3.7496,4.6184,5,1
IPCA Alimentação no domicílio,2022-11-11,N,3.9784,3.756,1.111,1.6865,8.2271,36,0
IPCA Alimentação no domicílio,2022-11-11,S,4.1037,3.9639,0.3487,3.7496,4.6184,5,0
IPCA Alimentação no domicílio,2022-11-14,N,3.8594,4.0994,0.875,1.6865,4.6235,8,1
IPCA Alimentação no domicílio,2022-11-14,S,4.1064,3.9639,0.3411,3.7614,4.6108,5,1
IPCA Alimentação no domicílio,2022-11-14,N,4.0012,3.7702,1.1184,1.6865,8.2271,35,0
IPCA Alimentação no domicílio,2022-11-14,S,4.1064,3.9639,0.3411,3.7614,4.6108,5,0
IPCA Alimentação no domicílio,2022-11-16,N,3.8594,4.0994,0.875,1.6865,4.6235,8,1
IPCA Alimentação no domicílio,2022-11-16,S,4.1083,3.9639,0.3361,3.7693,4.6057,5,1
IPCA Alimentação no domicílio,2022-11-16,N,4.0012,3.7702,1.1184,1.6865,8.2271,35,0
IPCA Alimentação no domicílio,2022-11-16,S,4.1083,3.9639,0.3361,3.7693,4.6057,5,0
IPCA Alimentação no domicílio,2022-11-17,N,3.9887,4.1316,0.8586,1.6865,5.0803,10,1
IPCA Alimentação no domicílio,2022-11-17,S,4.244,4.1418,0.4338,3.7732,5.1236,8,1
IPCA Alimentação no domicílio,2022-11-17,N,4.0025,3.8186,1.1033,1.6865,8.2271,36,0
IPCA Alimentação no domicílio,2022-11-17,S,4.244,4.1418,0.4338,3.7732,5.1236,8,0
IPCA Alimentação no domicílio,2022-11-18,N,3.8861,3.867,0.9949,1.6865,6.1676,35,1
IPCA Alimentação no domicílio,2022-11-18,S,4.0124,3.9242,0.9447,2.3342,6.2461,32,1
IPCA Alimentação no domicílio,2022-11-18,N,4.0418,3.8892,1.1998,1.6865,8.2271,39,0
IPCA Alimentação no domicílio,2022-11-18,S,4.0124,3.9242,0.9447,2.3342,6.2461,32,0
IPCA Alimentação no domicílio,2022-11-21,N,3.9285,3.867,0.9297,2.2199,6.1676,35,1
IPCA Alimentação no domicílio,2022-11-21,S,3.9899,3.9141,0.9462,2.3723,6.3052,33,1
IPCA Alimentação no domicílio,2022-11-21,N,4.0218,3.867,1.2075,1.6865,8.2271,39,0
IPCA Alimentação no domicílio,2022-11-21,S,3.9899,3.9141,0.9462,2.3723,6.3052,33,0
IPCA Alimentação no domicílio,2022-11-22,N,3.9285,3.867,0.9297,2.2199,6.1676,35,1
IPCA Alimentação no domicílio,2022-11-22,S,3.9911,3.9152,0.9477,2.385,6.3249,33,1
IPCA Alimentação no domicílio,2022-11-22,N,4.0218,3.867,1.2075,1.6865,8.2271,39,0
IPCA Alimentação no domicílio,2022-11-22,S,3.9911,3.9152,0.9477,2.385,6.3249,33,0
IPCA Alimentação no domicílio,2022-11-23,N,3.9285,3.867,0.9297,2.2199,6.1676,35,1
IPCA Alimentação no domicílio,2022-11-23,S,3.9923,3.9134,0.9492,2.3977,6.3447,33,1
IPCA Alimentação no domicílio,2022-11-23,N,4.0218,3.867,1.2075,1.6865,8.2271,39,0
IPCA Alimentação no domicílio,2022-11-23,S,3.9923,3.9134,0.9492,2.3977,6.3447,33,0
IPCA Alimentação no domicílio,2022-11-24,N,3.8473,3.6888,1.0127,1.6865,6.1676,34,1
IPCA Alimentação no domicílio,2022-11-24,S,3.9866,3.8883,0.9793,2.4068,6.3644,31,1
IPCA Alimentação no domicílio,2022-11-24,N,4.0218,3.867,1.2075,1.6865,8.2271,39,0
IPCA Alimentação no domicílio,2022-11-24,S,3.9935,3.9052,0.9507,2.4068,6.3644,33,0
IPCA Alimentação no domicílio,2022-11-25,N,3.7943,3.4937,1.8981,1.6865,8.2271,8,1
IPCA Alimentação no domicílio,2022-11-25,S,4.3349,3.8324,1.8596,2.4231,8.2153,6,1
IPCA Alimentação no domicílio,2022-11-25,N,4.0255,3.867,1.2066,1.6865,8.2271,39,0
IPCA Alimentação no domicílio,2022-11-25,S,4.1081,3.897,1.1631,2.4033,8.2153,35,0
IPCA Alimentação no domicílio,2022-11-28,N,4.0457,3.9017,1.989,1.6865,8.2271,9,1
IPCA Alimentação no domicílio,2022-11-28,S,4.3527,4.0512,1.8837,1.7735,8.213,8,1
IPCA Alimentação no domicílio,2022-11-28,N,4.0171,3.867,1.2644,1.6865,8.2271,41,0
IPCA Alimentação no domicílio,2022-11-28,S,4.0981,3.894,1.2359,1.7735,8.213,37,0
IPCA Alimentação no domicílio,2022-11-29,N,4.1392,3.9017,1.9481,1.6865,8.2271,11,1
IPCA Alimentação no domicílio,2022-11-29,S,4.3979,4.0503,1.8652,1.7738,8.2123,10,1
IPCA Alimentação no domicílio,2022-11-29,N,4.0355,3.8407,1.3069,1.6865,8.2271,42,0
IPCA Alimentação no domicílio,2022-11-29,S,4.1162,3.8798,1.291,1.7738,8.2123,38,0
IPCA Alimentação no domicílio,2022-11-30,N,4.1392,3.9017,1.9481,1.6865,8.2271,11,1
IPCA Alimentação no domicílio,2022-11-30,S,4.3986,4.0494,1.8649,1.7742,8.2116,10,1
IPCA Alimentação no domicílio,2022-11-30,N,4.0355,3.8407,1.3069,1.6865,8.2271,42,0
IPCA Alimentação no domicílio,2022-11-30,S,4.1172,3.8784,1.2924,1.7742,8.2116,38,0
IPCA Alimentação no domicílio,2022-12-01,N,4.3845,4.0683,1.8743,1.7668,8.2271,10,1
IPCA Alimentação no domicílio,2022-12-01,S,4.3992,4.0485,1.8646,1.7745,8.2108,10,1
IPCA Alimentação no domicílio,2022-12-01,N,4.0355,3.8407,1.3069,1.6865,8.2271,42,0
IPCA Alimentação no domicílio,2022-12-01,S,4.1181,3.8812,1.2937,1.7745,8.2108,38,0
IPCA Alimentação no domicílio,2022-12-02,N,3.8921,3.867,1.0741,1.7214,7.1347,37,1
